施設,タイムスタンプ,個人情報保護の方針について,全行程での宿泊数をお答えください（石川県以外での宿泊も含みます）,石川県内での宿泊数をお答えください,石川県内での宿泊エリアをお答えください,石川県外での宿泊エリアをお答えください,今回はどなたと石川県を訪れていますか？,今回の石川県の訪問目的は何ですか？（複数選択可）,石川県外から訪れた方にお聞きします。今回は主にどのような交通手段で石川県に来られましたか。※2つまでお答えください,次に、 当施設  を訪れる際に利用した主な交通手段をお答えください。※2つまでお答えください,前の設問で「自家用車」「徒歩」以外を選択された方にお聞きします。当該の交通手段をお使いいただいた満足度をお聞かせください。,上記満足度の理由について、具体的に教えてください,今回の旅行またはお出かけにおける、石川県内での具体的な宿泊費をお答えください。（予定でも可/１人あたり）,"今回の旅行またはお出かけにおける石川県内での具体的な交通費をお答えください。（予定でも可/１人あたり）
※石川県外からの交通費、石川県内での交通費を含む。","今回の旅行またはお出かけにおける、石川県内での具体的な現地消費額をお答えください。（予定でも可/１人あたり）
※飲食、買い物、体験・観光などの消費額合計
※宿泊費、交通費を除く",これまでに   当施設   には何度訪れたことがありますか。,今回   当施設   を訪れる際に参考にした情報源は何ですか？（複数選択可）,"当施設   の前に訪れた主な場所（施設やスポット名称、エリアなど）を、次の名称リストからひとつ選んでください。

※名称リストにない場所の場合は、「選択なし/該当施設なし」を選び、次の設問でお答えください。
※当施設   が最初に訪れた場所である場合は、「選択なし/該当施設なし」をお選びください。",上記名称リストにない場合について、具体的にお答えください。(前),"当施設   の後に訪れる予定の場所（施設やスポット名称、エリア）を、次の名称リストからひとつ選んでください

※名称リストにない場所の場合は、「選択なし/該当施設なし」を選び、次の設問でお答えください。
※当施設    が最後に訪れた場所である場合は、「選択なし/該当施設なし」をお選びください。",上記名称リストにない場合について、具体的にお答えください。(後),当施設    における、消費総額をお答えください。（予定でも可/１人あたり）,当施設 における、商品・サービスの満足度をお答えください,上記満足度の理由につい具体的に教えてください。(サービス),当施設   における、施設全体の満足度をお答えください。,上記満足度の理由につい具体的に教えてください。(施設全体),当施設   において、不便を感じたり困ったことはありましたか。,上記不便を感じたり、困ったことについて具体的に教えてください,あなたは石川県への旅行または 当施設 へのお出かけを、どのくらい家族や友人に薦めたいと思いますか。 0（全く薦めたくない）～10（ぜひ薦めたい）でお答えください。,あなたが求めている   当施設   の飲食、土産、アクティビティについて、ご自由にご意見をお聞かせください,今後、再び石川県を訪れたいと思いますか,"あなたが求めている石川県の飲食、土産、アクティビティについて、ご自由にご意見をお聞かせください。

(※必須項目です。無ければ「特になし」とご記入ください)",性別をお答えください,生まれた年をお答えください,お住いの都道府県をお答えください,"お住いの市区町村をお答えください
例：新宿区",世帯年収をお答えください,アンケートに回答しようと思った動機をお答えください,旅全体の総合満足度を教えてください。,"石川県への旅行を、どのくらい家族や友人に勧めたいと薦めたいと思いますか。
０（まったく薦めたくない）～１０（ぜひ薦めたい）でお答え下さい。",今回の旅行またはお出かけにおいて、特に人に薦めたいと感じたものとその理由について具体的に教えてください。
のとじま水族館,2025/11/11 9:23:16,同意する,1泊,1泊,能登エリア （和倉温泉、七尾市、輪島市、珠洲市など）,石川県外には泊まらない,親,"宿でのんびり過ごす, 地元の美味しいものを食べる","自家用車, 新幹線",自家用車,,,"20,000円以上 30,000円未満","10,000円以上 20,000円未満","10,000円以上 20,000円未満",初めて,友人・知人,選択なし/該当施設なし,,選択なし／該当施設なし,,"5,000円以上 10,000円未満",とても満足,,とても満足,,感じなかった,,10,,また行きたい（1年以内）,海産物,女,1982,東京都,三鷹市,200万円以上 300万円未満,景品が当たる,とても満足,10,
のとじま水族館,2025/11/11 10:46:53,同意する,1泊,1泊,能登エリア （和倉温泉、七尾市、輪島市、珠洲市など）,石川県外には泊まらない,小学生以下連れの家族,温泉や露天風呂,自家用車,自家用車,,,"10,000円以上 20,000円未満",使わない,"5,000円以上 10,000円未満",2～5回目,インターネット・アプリ,選択なし/該当施設なし,,選択なし／該当施設なし,,"5,000円以上 10,000円未満",満足,,満足,,感じなかった,,8,,また行きたい（1年以内）,子供連れで行ける施設,女,1981,福井県,あわら市,500万円以上 600万円未満,景品が当たる,満足,8,
のとじま水族館,2025/11/11 10:47:34,同意する,1泊,1泊,能登エリア （和倉温泉、七尾市、輪島市、珠洲市など）,石川県外には泊まらない,小学生以下連れの家族,"温泉や露天風呂, テーマパーク（遊園地、動物園、博物館など）",自家用車,自家用車,,,"10,000円以上 20,000円未満","1,000円以上 3,000円未満","10,000円以上 20,000円未満",2～5回目,友人・知人,能登食祭市場,,道の駅のとじま,,"5,000円以上 10,000円未満",満足,ジンベイザメ,満足,大きい水槽,感じなかった,,7,,また行きたい（1年以内）,海鮮,男,1973,福井県,あわら市,600万円以上 700万円未満,景品が当たる,満足,7,復興祈願
のとじま水族館,2025/11/11 11:27:36,同意する,2泊,1泊,能登エリア （和倉温泉、七尾市、輪島市、珠洲市など）,富山県,友人,"宿でのんびり過ごす, 温泉や露天風呂, テーマパーク（遊園地、動物園、博物館など）","新幹線, 在来線","タクシー, 路線バス",満足,,"20,000円以上 30,000円未満","5,000円以上 10,000円未満","5,000円以上 10,000円未満",初めて,"観光展・物産展, TV・ラジオ番組やCM, アニメ",選択なし/該当施設なし,宿に泊まった,選択なし／該当施設なし,電車で帰るため,"1,000円以上 3,000円未満",とても満足,,とても満足,,感じなかった,,10,,また行きたい（1年以内）,郷土料理が食べられる店を駅前で展開,男,2000,栃木県,栃木市,200万円以上 300万円未満,"石川県のおすすめ観光スポットが見たい, 石川県の雑学を知りたい",とても満足,10,
のとじま水族館,2025/11/11 13:58:02,同意する,2泊,1泊,金沢エリア  （湯涌温泉、深谷温泉、犀川温泉など）,富山県,小学生以下連れの家族,地元の美味しいものを食べる,自家用車,自家用車,,,"10,000円以上 20,000円未満","5,000円以上 10,000円未満","40,000円以上 50,000円未満",2～5回目,"観光展・物産展, 新聞・雑誌・ガイドブック, TV・ラジオ番組やCM",のとじま水族館,,選択なし／該当施設なし,,"5,000円以上 10,000円未満",とても満足,,とても満足,,感じなかった,,10,,また行きたい（1年以内）,なにもかもおいしかったです,男,1993,埼玉県,さいたま市,700万円以上 800万円未満,景品が当たる,とても満足,10,
のとじま水族館,2025/11/11 13:58:19,同意する,3泊,3泊,能登エリア （和倉温泉、七尾市、輪島市、珠洲市など）,富山県,小学生以下連れの家族,"地元の美味しいものを食べる, 花見や紅葉などの自然鑑賞",自家用車,自家用車,,,"100,000円以上","100,000円以上","50,000円以上 100,000円未満",6～10回目,"TV・ラジオ番組やCM, Instagram",のとじま水族館,,輪島朝市,,"40,000円以上 50,000円未満",とても満足,,とても満足,,感じなかった,,10,,また行きたい（1年以内）,石川のお醤油がとても美味しいので、全国のショップで買えるようにして欲しいです。,女,1993,埼玉県,さいたま市,600万円以上 700万円未満,景品が当たる,とても満足,10,
のとじま水族館,2025/11/11 14:22:57,同意する,2泊,1泊,金沢エリア  （湯涌温泉、深谷温泉、犀川温泉など）,富山県,親,"宿でのんびり過ごす, 温泉や露天風呂, 地元の美味しいものを食べる, テーマパーク（遊園地、動物園、博物館など）",自家用車,自家用車,,,"10,000円以上 20,000円未満","10,000円以上 20,000円未満","20,000円以上 30,000円未満",初めて,友人・知人,能登食祭市場,,選択なし／該当施設なし,総湯,"5,000円以上 10,000円未満",とても満足,イルカショーが楽しかったから,とても満足,スタッフが優しかったから,感じなかった,,10,,また行きたい（1年以内）,次は浜焼きをしに行きたい,男,1991,山梨県,笛吹市,300万円以上 400万円未満,石川県のおすすめ観光スポットが見たい,とても満足,10,のとじま水族館
のとじま水族館,2025/11/11 14:32:56,同意する,日帰り,石川県内には宿泊しない,石川県内には宿泊しない,泊まらない,小学生以下連れの家族,テーマパーク（遊園地、動物園、博物館など）,自家用車,自家用車,,,"10,000円以上 20,000円未満","3,000円以上 5,000円未満","10,000円以上 20,000円未満",2～5回目,"インターネット・アプリ, 友人・知人",選択なし/該当施設なし,,選択なし／該当施設なし,,"5,000円以上 10,000円未満",とても満足,ショーがとても楽しかった,とても満足,きれいで、トイレの数も多く良かった。,感じなかった,もう少し、飲食の種類があるといい,8,レストランでご飯を食べたがお子様ランチがなくて残念だった,機会があれば行きたい,特になし,女,1991,富山県,黒部市,500万円以上 600万円未満,景品が当たる,満足,8,海が近く自然を感じられる
のとじま水族館,2025/11/11 15:04:53,同意する,日帰り,石川県内には宿泊しない,石川県内には宿泊しない,石川県外には泊まらない,友人,"花見や紅葉などの自然鑑賞, テーマパーク（遊園地、動物園、博物館など）, ドライブ・ツーリング",自家用車,自家用車,,,使わない,"1,000円未満","3,000円以上 5,000円未満",2～5回目,"X(旧：Twitter), Instagram, 友人・知人",選択なし/該当施設なし,,選択なし／該当施設なし,,"1,000円以上 3,000円未満",とても満足,期待通りでした,満足,調整中の水槽があったのは残念でしたが全体的に満足です,感じなかった,,10,地物のお土産が置いてあって良かったです,また行きたい（1年以内）,特になし,女,1977,富山県,南砺市,300万円以上 400万円未満,景品が当たる,とても満足,9,能登島水族館楽しかったです
のとじま水族館,2025/11/12 9:26:25,同意する,1泊,1泊,能登エリア （和倉温泉、七尾市、輪島市、珠洲市など）,石川県外には泊まらない,夫婦2人,復興のため,旅行会社ツアーバス,旅行会社ツアーバス,どちらでもない,,"40,000円以上 50,000円未満","30,000円以上 40,000円未満","5,000円以上 10,000円未満",2～5回目,"観光展・物産展, 新聞・雑誌・ガイドブック, 観光パンフレット・ポスター, インターネット・アプリ, 友人・知人",のとじま水族館,,千里浜なぎさドライブウェイ,,"10,000円以上 20,000円未満",満足,,どちらでもない,,感じなかった,,6,,機会があれば行きたい,白エビ　のどぐろ　金箔ハリ,女,1968,山梨県,甲府市,300万円以上 400万円未満,ひゃくまんさんが好き,満足,8,頑張って復興してる！！
のとじま水族館,2025/11/12 11:15:52,同意する,1泊,1泊,能登エリア （和倉温泉、七尾市、輪島市、珠洲市など）,富山県,小学生以下連れの家族,"宿でのんびり過ごす, 温泉や露天風呂, テーマパーク（遊園地、動物園、博物館など）",自家用車,自家用車,,,"10,000円以上 20,000円未満",使わない,"3,000円以上 5,000円未満",2～5回目,観光展・物産展,のとじま水族館,,千里浜なぎさドライブウェイ,,"30,000円以上 40,000円未満",満足,,とても満足,,感じなかった,,10,,また行きたい（1年以内）,子ども連れで楽しい施設がよく分からないので、もう少し教えて欲しい,女,1994,富山県,射水市,400万円以上 500万円未満,景品が当たる,とても満足,10,
能登食祭市場,2025/11/12 11:56:24,同意する,3泊,3泊,金沢エリア  （湯涌温泉、深谷温泉、犀川温泉など）,石川県外には泊まらない,職場の同僚,出張など仕事関係,レンタカー,レンタカー,とても満足,,"50,000円以上 100,000円未満","20,000円以上 30,000円未満","30,000円以上 40,000円未満",初めて,友人・知人,千里浜なぎさドライブウェイ,,道の駅のとじま,,"5,000円以上 10,000円未満",とても満足,,とても満足,,感じなかった,,10,,また行きたい（1年以内）,特になし,男,1996,神奈川県,相模原市,500万円以上 600万円未満,景品が当たる,とても満足,10,
のとじま水族館,2025/11/12 12:53:44,同意する,1泊,1泊,金沢エリア  （湯涌温泉、深谷温泉、犀川温泉など）,石川県外には泊まらない,小学生以下連れの家族,"宿でのんびり過ごす, テーマパーク（遊園地、動物園、博物館など）",自家用車,自家用車,,,"30,000円以上 40,000円未満","3,000円以上 5,000円未満","10,000円以上 20,000円未満",6～10回目,Instagram,千里浜なぎさドライブウェイ,,選択なし／該当施設なし,富山ファミリーパーク,"1,000円以上 3,000円未満",とても満足,ジンベイザメ戻ってきてて感動しましたイルカショーもよかった！,とても満足,イルカショーがすごく楽しかった,感じなかった,,10,,また行きたい（1年以内）,魚！海！,女,1999,岐阜県,飛騨市,800万円以上 900万円未満,"景品が当たる, 石川県のおすすめ観光スポットが見たい",とても満足,10,カニが最高でした！！！
コスモアイル羽咋,2025/11/12 12:58:27,同意する,日帰り,1泊,金沢エリア  （湯涌温泉、深谷温泉、犀川温泉など）,石川県外には泊まらない,自分ひとり,"花見や紅葉などの自然鑑賞, 買い物、アウトレット",自家用車,自家用車,,,"10,000円以上 20,000円未満","1,000円以上 3,000円未満","3,000円以上 5,000円未満",2～5回目,"観光展・物産展, インターネット・アプリ",千里浜なぎさドライブウェイ,,選択なし／該当施設なし,,"1,000円未満",とても満足,UFOグッズがたくさんある,とても満足,,感じなかった,,10,,また行きたい（1年以内）,新鮮な野菜,女,1972,石川県,金沢市,600万円以上 700万円未満,なんとなく,とても満足,10,人が温かい
気多大社,2025/11/12 13:30:26,同意する,日帰り,石川県内には宿泊しない,石川県内には宿泊しない,金沢在住,自分ひとり,花見や紅葉などの自然鑑賞,自家用車,自家用車,,,使わない,使わない,"10,000円以上 20,000円未満",11回目以上,インターネット・アプリ,能登食祭市場,道の駅のと千里浜、のろし、軍艦島、つくモール,のとじま水族館,,"10,000円以上 20,000円未満",とても満足,お手洗いが綺麗,とても満足,,感じなかった,,10,,石川県在住,自然栽培のお野菜をもっと販売してほしい,女,1977,石川県,金沢市,100万円未満,景品が当たる,とても満足,10,
気多大社,2025/11/12 14:45:15,同意する,1泊,1泊,金沢エリア  （湯涌温泉、深谷温泉、犀川温泉など）,石川県外には泊まらない,夫婦2人,地元の美味しいものを食べる,新幹線,レンタカー,どちらでもない,,"40,000円以上 50,000円未満","30,000円以上 40,000円未満","10,000円以上 20,000円未満",2～5回目,"新聞・雑誌・ガイドブック, インターネット・アプリ",千里浜なぎさドライブウェイ,,選択なし／該当施設なし,,"10,000円以上 20,000円未満",どちらでもない,,どちらでもない,,感じなかった,,6,,機会があれば行きたい,かに,男,1974,埼玉県,和光市,"1,500万円以上",景品が当たる,どちらでもない,7,
気多大社,2025/11/12 14:46:11,同意する,1泊,1泊,金沢エリア  （湯涌温泉、深谷温泉、犀川温泉など）,石川県,夫婦2人,宿でのんびり過ごす,新幹線,レンタカー,とても満足,自由に動ける,"1,000円以上 3,000円未満","1,000円以上 3,000円未満","1,000円未満",2～5回目,観光展・物産展,千里浜なぎさドライブウェイ,,千里浜なぎさドライブウェイ,,"1,000円未満",とても満足,気持ちよかった,とても満足,綺麗だった,感じなかった,,10,,また行きたい（1年以内）,食べ物,女,1969,埼玉県,和光市,600万円以上 700万円未満,景品が当たる,とても満足,10,
